,time_series_code,date,value,cat_code,cat_desc,category_level,dt_code,dt_desc,dt_unit,et_code,et_desc,et_unit,geo_code,geo_desc,is_adj,report,detail_code
5966,ESTIMATE_SALE_SO,2003-07-01,633,ESTIMATE,Housing Inventory Estimate,0,SALE,Vacant Housing Units for Sale, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,SALE
5967,ESTIMATE_RNTSLD_SO,2003-07-01,410,ESTIMATE,Housing Inventory Estimate,0,RNTSLD,"Vacant Housing Units Rented or Sold, Not Yet Occupied", Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,RNTSLD
5968,ESTIMATE_OFFMAR_SO,2003-07-01,2882,ESTIMATE,Housing Inventory Estimate,0,OFFMAR,Vacant Housing Units Held Off the Market, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,OFFMAR
5969,ESTIMATE_OCCUSE_SO,2003-07-01,1088,ESTIMATE,Housing Inventory Estimate,0,OCCUSE,Vacant Housing Units Held Off the Market and For Occasional Use, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,OCCUSE
5970,ESTIMATE_URE_SO,2003-07-01,471,ESTIMATE,Housing Inventory Estimate,0,URE,Vacant Housing Units Held Off the Market and Usual Residence Elsewhere, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,URE
5971,ESTIMATE_OTH_SO,2003-07-01,1323,ESTIMATE,Housing Inventory Estimate,0,OTH,Vacant Housing Units Held Off the Market and Vacant for Other Reasons, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,OTH
5972,ESTIMATE_TOTAL_WE,2003-07-01,25853,ESTIMATE,Housing Inventory Estimate,0,TOTAL,Total Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,TOTAL
5973,ESTIMATE_OCC_WE,2003-07-01,23042,ESTIMATE,Housing Inventory Estimate,0,OCC,Occupied Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,OCC
5974,ESTIMATE_OWNOCC_WE,2003-07-01,14704,ESTIMATE,Housing Inventory Estimate,0,OWNOCC,Owner Occupied Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,OWNOCC
5975,ESTIMATE_RNTOCC_WE,2003-07-01,8337,ESTIMATE,Housing Inventory Estimate,0,RNTOCC,Renter Occupied Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,RNTOCC
5976,ESTIMATE_VACANT_WE,2003-07-01,2811,ESTIMATE,Housing Inventory Estimate,0,VACANT,Vacant Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,VACANT
5977,ESTIMATE_YRVAC_WE,2003-07-01,2113,ESTIMATE,Housing Inventory Estimate,0,YRVAC,Year-Round Vacant Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,YRVAC
5978,ESTIMATE_SEASON_WE,2003-07-01,699,ESTIMATE,Housing Inventory Estimate,0,SEASON,Seasonal Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,SEASON
5979,ESTIMATE_RENT_WE,2003-07-01,739,ESTIMATE,Housing Inventory Estimate,0,RENT,Vacant Housing Units for Rent, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,RENT
5980,ESTIMATE_SALE_WE,2003-07-01,259,ESTIMATE,Housing Inventory Estimate,0,SALE,Vacant Housing Units for Sale, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,SALE
5981,ESTIMATE_RNTSLD_WE,2003-07-01,203,ESTIMATE,Housing Inventory Estimate,0,RNTSLD,"Vacant Housing Units Rented or Sold, Not Yet Occupied", Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,RNTSLD
5982,ESTIMATE_OFFMAR_WE,2003-07-01,912,ESTIMATE,Housing Inventory Estimate,0,OFFMAR,Vacant Housing Units Held Off the Market, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,OFFMAR
5983,ESTIMATE_OCCUSE_WE,2003-07-01,400,ESTIMATE,Housing Inventory Estimate,0,OCCUSE,Vacant Housing Units Held Off the Market and For Occasional Use, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,OCCUSE
5984,ESTIMATE_URE_WE,2003-07-01,134,ESTIMATE,Housing Inventory Estimate,0,URE,Vacant Housing Units Held Off the Market and Usual Residence Elsewhere, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,URE
5985,ESTIMATE_OTH_WE,2003-07-01,378,ESTIMATE,Housing Inventory Estimate,0,OTH,Vacant Housing Units Held Off the Market and Vacant for Other Reasons, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,OTH
6005,ESTIMATE_TOTAL_US,2003-10-01,122159,ESTIMATE,Housing Inventory Estimate,0,TOTAL,Total Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,TOTAL
6006,ESTIMATE_OCC_US,2003-10-01,106505,ESTIMATE,Housing Inventory Estimate,0,OCC,Occupied Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OCC
6007,ESTIMATE_OWNOCC_US,2003-10-01,73091,ESTIMATE,Housing Inventory Estimate,0,OWNOCC,Owner Occupied Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OWNOCC
6008,ESTIMATE_RNTOCC_US,2003-10-01,33414,ESTIMATE,Housing Inventory Estimate,0,RNTOCC,Renter Occupied Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,RNTOCC
6009,ESTIMATE_VACANT_US,2003-10-01,15654,ESTIMATE,Housing Inventory Estimate,0,VACANT,Vacant Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,VACANT
6010,ESTIMATE_YRVAC_US,2003-10-01,11882,ESTIMATE,Housing Inventory Estimate,0,YRVAC,Year-Round Vacant Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,YRVAC
6011,ESTIMATE_SEASON_US,2003-10-01,3773,ESTIMATE,Housing Inventory Estimate,0,SEASON,Seasonal Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,SEASON
6012,ESTIMATE_RENT_US,2003-10-01,3833,ESTIMATE,Housing Inventory Estimate,0,RENT,Vacant Housing Units for Rent, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,RENT
6013,ESTIMATE_SALE_US,2003-10-01,1339,ESTIMATE,Housing Inventory Estimate,0,SALE,Vacant Housing Units for Sale, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,SALE
6014,ESTIMATE_RNTSLD_US,2003-10-01,1019,ESTIMATE,Housing Inventory Estimate,0,RNTSLD,"Vacant Housing Units Rented or Sold, Not Yet Occupied", Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,RNTSLD
6015,ESTIMATE_OFFMAR_US,2003-10-01,5690,ESTIMATE,Housing Inventory Estimate,0,OFFMAR,Vacant Housing Units Held Off the Market, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OFFMAR
6016,ESTIMATE_OCCUSE_US,2003-10-01,1977,ESTIMATE,Housing Inventory Estimate,0,OCCUSE,Vacant Housing Units Held Off the Market and For Occasional Use, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OCCUSE
6017,ESTIMATE_URE_US,2003-10-01,957,ESTIMATE,Housing Inventory Estimate,0,URE,Vacant Housing Units Held Off the Market and Usual Residence Elsewhere, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,URE
6018,ESTIMATE_OTH_US,2003-10-01,2756,ESTIMATE,Housing Inventory Estimate,0,OTH,Vacant Housing Units Held Off the Market and Vacant for Other Reasons, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OTH
6019,ESTIMATE_TOTAL_NE,2003-10-01,22717,ESTIMATE,Housing Inventory Estimate,0,TOTAL,Total Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,TOTAL
6020,ESTIMATE_OCC_NE,2003-10-01,20132,ESTIMATE,Housing Inventory Estimate,0,OCC,Occupied Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,OCC
6021,ESTIMATE_OWNOCC_NE,2003-10-01,12972,ESTIMATE,Housing Inventory Estimate,0,OWNOCC,Owner Occupied Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,OWNOCC
6022,ESTIMATE_RNTOCC_NE,2003-10-01,7160,ESTIMATE,Housing Inventory Estimate,0,RNTOCC,Renter Occupied Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,RNTOCC
6023,ESTIMATE_VACANT_NE,2003-10-01,2585,ESTIMATE,Housing Inventory Estimate,0,VACANT,Vacant Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,VACANT
6024,ESTIMATE_YRVAC_NE,2003-10-01,1797,ESTIMATE,Housing Inventory Estimate,0,YRVAC,Year-Round Vacant Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,YRVAC
6025,ESTIMATE_SEASON_NE,2003-10-01,788,ESTIMATE,Housing Inventory Estimate,0,SEASON,Seasonal Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,SEASON
6026,ESTIMATE_RENT_NE,2003-10-01,510,ESTIMATE,Housing Inventory Estimate,0,RENT,Vacant Housing Units for Rent, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,RENT
6027,ESTIMATE_SALE_NE,2003-10-01,192,ESTIMATE,Housing Inventory Estimate,0,SALE,Vacant Housing Units for Sale, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,SALE
6028,ESTIMATE_RNTSLD_NE,2003-10-01,212,ESTIMATE,Housing Inventory Estimate,0,RNTSLD,"Vacant Housing Units Rented or Sold, Not Yet Occupied", Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,RNTSLD
6029,ESTIMATE_OFFMAR_NE,2003-10-01,883,ESTIMATE,Housing Inventory Estimate,0,OFFMAR,Vacant Housing Units Held Off the Market, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,OFFMAR
6030,ESTIMATE_OCCUSE_NE,2003-10-01,289,ESTIMATE,Housing Inventory Estimate,0,OCCUSE,Vacant Housing Units Held Off the Market and For Occasional Use, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,OCCUSE
6031,ESTIMATE_URE_NE,2003-10-01,174,ESTIMATE,Housing Inventory Estimate,0,URE,Vacant Housing Units Held Off the Market and Usual Residence Elsewhere, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,URE
6032,ESTIMATE_OTH_NE,2003-10-01,421,ESTIMATE,Housing Inventory Estimate,0,OTH,Vacant Housing Units Held Off the Market and Vacant for Other Reasons, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,OTH
6033,ESTIMATE_TOTAL_MW,2003-10-01,28045,ESTIMATE,Housing Inventory Estimate,0,TOTAL,Total Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,TOTAL
6034,ESTIMATE_OCC_MW,2003-10-01,24753,ESTIMATE,Housing Inventory Estimate,0,OCC,Occupied Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,OCC
6035,ESTIMATE_OWNOCC_MW,2003-10-01,18198,ESTIMATE,Housing Inventory Estimate,0,OWNOCC,Owner Occupied Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,OWNOCC
6036,ESTIMATE_RNTOCC_MW,2003-10-01,6555,ESTIMATE,Housing Inventory Estimate,0,RNTOCC,Renter Occupied Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,RNTOCC
6037,ESTIMATE_VACANT_MW,2003-10-01,3292,ESTIMATE,Housing Inventory Estimate,0,VACANT,Vacant Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,VACANT
6038,ESTIMATE_YRVAC_MW,2003-10-01,2371,ESTIMATE,Housing Inventory Estimate,0,YRVAC,Year-Round Vacant Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,YRVAC
6039,ESTIMATE_SEASON_MW,2003-10-01,921,ESTIMATE,Housing Inventory Estimate,0,SEASON,Seasonal Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,SEASON
6040,ESTIMATE_RENT_MW,2003-10-01,830,ESTIMATE,Housing Inventory Estimate,0,RENT,Vacant Housing Units for Rent, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,RENT
6041,ESTIMATE_SALE_MW,2003-10-01,334,ESTIMATE,Housing Inventory Estimate,0,SALE,Vacant Housing Units for Sale, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,SALE
6042,ESTIMATE_RNTSLD_MW,2003-10-01,253,ESTIMATE,Housing Inventory Estimate,0,RNTSLD,"Vacant Housing Units Rented or Sold, Not Yet Occupied", Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,RNTSLD
6043,ESTIMATE_OFFMAR_MW,2003-10-01,953,ESTIMATE,Housing Inventory Estimate,0,OFFMAR,Vacant Housing Units Held Off the Market, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,OFFMAR
6044,ESTIMATE_OCCUSE_MW,2003-10-01,186,ESTIMATE,Housing Inventory Estimate,0,OCCUSE,Vacant Housing Units Held Off the Market and For Occasional Use, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,OCCUSE
6045,ESTIMATE_URE_MW,2003-10-01,176,ESTIMATE,Housing Inventory Estimate,0,URE,Vacant Housing Units Held Off the Market and Usual Residence Elsewhere, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,URE
6046,ESTIMATE_OTH_MW,2003-10-01,592,ESTIMATE,Housing Inventory Estimate,0,OTH,Vacant Housing Units Held Off the Market and Vacant for Other Reasons, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,OTH
6047,ESTIMATE_TOTAL_SO,2003-10-01,45068,ESTIMATE,Housing Inventory Estimate,0,TOTAL,Total Housing Units, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,TOTAL
6048,ESTIMATE_OCC_SO,2003-10-01,38141,ESTIMATE,Housing Inventory Estimate,0,OCC,Occupied Housing Units, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,OCC
6049,ESTIMATE_OWNOCC_SO,2003-10-01,26692,ESTIMATE,Housing Inventory Estimate,0,OWNOCC,Owner Occupied Housing Units, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,OWNOCC
6050,ESTIMATE_RNTOCC_SO,2003-10-01,11450,ESTIMATE,Housing Inventory Estimate,0,RNTOCC,Renter Occupied Housing Units, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,RNTOCC
6051,ESTIMATE_VACANT_SO,2003-10-01,6926,ESTIMATE,Housing Inventory Estimate,0,VACANT,Vacant Housing Units, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,VACANT
6052,ESTIMATE_YRVAC_SO,2003-10-01,5579,ESTIMATE,Housing Inventory Estimate,0,YRVAC,Year-Round Vacant Housing Units, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,YRVAC
6053,ESTIMATE_SEASON_SO,2003-10-01,1347,ESTIMATE,Housing Inventory Estimate,0,SEASON,Seasonal Housing Units, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,SEASON
6054,ESTIMATE_RENT_SO,2003-10-01,1654,ESTIMATE,Housing Inventory Estimate,0,RENT,Vacant Housing Units for Rent, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,RENT
6055,ESTIMATE_SALE_SO,2003-10-01,633,ESTIMATE,Housing Inventory Estimate,0,SALE,Vacant Housing Units for Sale, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,SALE
6056,ESTIMATE_RNTSLD_SO,2003-10-01,410,ESTIMATE,Housing Inventory Estimate,0,RNTSLD,"Vacant Housing Units Rented or Sold, Not Yet Occupied", Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,RNTSLD
6057,ESTIMATE_OFFMAR_SO,2003-10-01,2882,ESTIMATE,Housing Inventory Estimate,0,OFFMAR,Vacant Housing Units Held Off the Market, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,OFFMAR
6058,ESTIMATE_OCCUSE_SO,2003-10-01,1088,ESTIMATE,Housing Inventory Estimate,0,OCCUSE,Vacant Housing Units Held Off the Market and For Occasional Use, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,OCCUSE
6059,ESTIMATE_URE_SO,2003-10-01,471,ESTIMATE,Housing Inventory Estimate,0,URE,Vacant Housing Units Held Off the Market and Usual Residence Elsewhere, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,URE
6060,ESTIMATE_OTH_SO,2003-10-01,1323,ESTIMATE,Housing Inventory Estimate,0,OTH,Vacant Housing Units Held Off the Market and Vacant for Other Reasons, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,OTH
6061,ESTIMATE_TOTAL_WE,2003-10-01,25853,ESTIMATE,Housing Inventory Estimate,0,TOTAL,Total Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,TOTAL
6062,ESTIMATE_OCC_WE,2003-10-01,23042,ESTIMATE,Housing Inventory Estimate,0,OCC,Occupied Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,OCC
6063,ESTIMATE_OWNOCC_WE,2003-10-01,14704,ESTIMATE,Housing Inventory Estimate,0,OWNOCC,Owner Occupied Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,OWNOCC
6064,ESTIMATE_RNTOCC_WE,2003-10-01,8337,ESTIMATE,Housing Inventory Estimate,0,RNTOCC,Renter Occupied Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,RNTOCC
6065,ESTIMATE_VACANT_WE,2003-10-01,2811,ESTIMATE,Housing Inventory Estimate,0,VACANT,Vacant Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,VACANT
6066,ESTIMATE_YRVAC_WE,2003-10-01,2113,ESTIMATE,Housing Inventory Estimate,0,YRVAC,Year-Round Vacant Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,YRVAC
6067,ESTIMATE_SEASON_WE,2003-10-01,699,ESTIMATE,Housing Inventory Estimate,0,SEASON,Seasonal Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,SEASON
6068,ESTIMATE_RENT_WE,2003-10-01,739,ESTIMATE,Housing Inventory Estimate,0,RENT,Vacant Housing Units for Rent, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,RENT
6069,ESTIMATE_SALE_WE,2003-10-01,259,ESTIMATE,Housing Inventory Estimate,0,SALE,Vacant Housing Units for Sale, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,SALE
6070,ESTIMATE_RNTSLD_WE,2003-10-01,203,ESTIMATE,Housing Inventory Estimate,0,RNTSLD,"Vacant Housing Units Rented or Sold, Not Yet Occupied", Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,RNTSLD
6071,ESTIMATE_OFFMAR_WE,2003-10-01,912,ESTIMATE,Housing Inventory Estimate,0,OFFMAR,Vacant Housing Units Held Off the Market, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,OFFMAR
6072,ESTIMATE_OCCUSE_WE,2003-10-01,400,ESTIMATE,Housing Inventory Estimate,0,OCCUSE,Vacant Housing Units Held Off the Market and For Occasional Use, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,OCCUSE
6073,ESTIMATE_URE_WE,2003-10-01,134,ESTIMATE,Housing Inventory Estimate,0,URE,Vacant Housing Units Held Off the Market and Usual Residence Elsewhere, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,URE
6074,ESTIMATE_OTH_WE,2003-10-01,378,ESTIMATE,Housing Inventory Estimate,0,OTH,Vacant Housing Units Held Off the Market and Vacant for Other Reasons, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,OTH
6094,ESTIMATE_TOTAL_US,2004-01-01,122632,ESTIMATE,Housing Inventory Estimate,0,TOTAL,Total Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,TOTAL
6095,ESTIMATE_OCC_US,2004-01-01,106738,ESTIMATE,Housing Inventory Estimate,0,OCC,Occupied Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OCC
6096,ESTIMATE_OWNOCC_US,2004-01-01,73258,ESTIMATE,Housing Inventory Estimate,0,OWNOCC,Owner Occupied Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OWNOCC
6097,ESTIMATE_RNTOCC_US,2004-01-01,33479,ESTIMATE,Housing Inventory Estimate,0,RNTOCC,Renter Occupied Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,RNTOCC
6098,ESTIMATE_VACANT_US,2004-01-01,15895,ESTIMATE,Housing Inventory Estimate,0,VACANT,Vacant Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,VACANT
6099,ESTIMATE_YRVAC_US,2004-01-01,12168,ESTIMATE,Housing Inventory Estimate,0,YRVAC,Year-Round Vacant Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,YRVAC
6100,ESTIMATE_SEASON_US,2004-01-01,3727,ESTIMATE,Housing Inventory Estimate,0,SEASON,Seasonal Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,SEASON
6101,ESTIMATE_RENT_US,2004-01-01,3936,ESTIMATE,Housing Inventory Estimate,0,RENT,Vacant Housing Units for Rent, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,RENT
6102,ESTIMATE_SALE_US,2004-01-01,1283,ESTIMATE,Housing Inventory Estimate,0,SALE,Vacant Housing Units for Sale, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,SALE
6103,ESTIMATE_RNTSLD_US,2004-01-01,942,ESTIMATE,Housing Inventory Estimate,0,RNTSLD,"Vacant Housing Units Rented or Sold, Not Yet Occupied", Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,RNTSLD
6104,ESTIMATE_OFFMAR_US,2004-01-01,6006,ESTIMATE,Housing Inventory Estimate,0,OFFMAR,Vacant Housing Units Held Off the Market, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OFFMAR
